Order	,	Name	,	Latitude	,	Longitude	,	Date	,	Time
2468	,	User 4	,	39.92617	,	116.337793	,	2008-11-10	,	12:55:42
2469	,	User 4	,	39.926166	,	116.33779	,	2008-11-10	,	12:55:44
2470	,	User 4	,	39.926143	,	116.337846	,	2008-11-10	,	12:55:49
2471	,	User 4	,	39.926139	,	116.337835	,	2008-11-10	,	12:55:54
2472	,	User 4	,	39.926156	,	116.337808	,	2008-11-10	,	12:55:59
2473	,	User 4	,	39.926185	,	116.337757	,	2008-11-10	,	12:56:04
2474	,	User 4	,	39.926185	,	116.33776	,	2008-11-10	,	12:56:09
2475	,	User 4	,	39.926185	,	116.337756	,	2008-11-10	,	12:56:14
2476	,	User 4	,	39.926184	,	116.337753	,	2008-11-10	,	12:56:19
2477	,	User 4	,	39.926184	,	116.337753	,	2008-11-10	,	12:56:22
2478	,	User 4	,	39.926184	,	116.337746	,	2008-11-10	,	12:56:24
2479	,	User 4	,	39.926178	,	116.337643	,	2008-11-10	,	12:56:29
2480	,	User 4	,	39.926187	,	116.337629	,	2008-11-10	,	12:56:34
2481	,	User 4	,	39.926186	,	116.337608	,	2008-11-10	,	12:56:39
2482	,	User 4	,	39.926188	,	116.337646	,	2008-11-10	,	12:56:44
2483	,	User 4	,	39.926182	,	116.337614	,	2008-11-10	,	12:56:49
2484	,	User 4	,	39.926183	,	116.337613	,	2008-11-10	,	12:56:54
2485	,	User 4	,	39.926183	,	116.337617	,	2008-11-10	,	12:56:59
2486	,	User 4	,	39.926183	,	116.337617	,	2008-11-10	,	12:57:04
2487	,	User 4	,	39.926184	,	116.337618	,	2008-11-10	,	12:57:09
2488	,	User 4	,	39.926184	,	116.337618	,	2008-11-10	,	12:57:12
2489	,	User 4	,	39.926185	,	116.337611	,	2008-11-10	,	12:57:14
2490	,	User 4	,	39.926179	,	116.337555	,	2008-11-10	,	12:57:19
2491	,	User 4	,	39.926179	,	116.337561	,	2008-11-10	,	12:57:24
2492	,	User 4	,	39.926179	,	116.337562	,	2008-11-10	,	12:57:29
2493	,	User 4	,	39.926179	,	116.337562	,	2008-11-10	,	12:57:32
2494	,	User 4	,	39.926179	,	116.33757	,	2008-11-10	,	12:57:34
2495	,	User 4	,	39.926192	,	116.337623	,	2008-11-10	,	12:57:39
2496	,	User 4	,	39.926203	,	116.337635	,	2008-11-10	,	12:57:44
2497	,	User 4	,	39.926189	,	116.337628	,	2008-11-10	,	12:57:49
2498	,	User 4	,	39.926199	,	116.337684	,	2008-11-10	,	12:57:54
2499	,	User 4	,	39.926223	,	116.337656	,	2008-11-10	,	12:57:59
2500	,	User 4	,	39.926256	,	116.337652	,	2008-11-10	,	12:58:04
2501	,	User 4	,	39.92628	,	116.337687	,	2008-11-10	,	12:58:09
2502	,	User 4	,	39.926255	,	116.337696	,	2008-11-10	,	12:58:14
2503	,	User 4	,	39.926259	,	116.337705	,	2008-11-10	,	12:58:19
2504	,	User 4	,	39.926255	,	116.337691	,	2008-11-10	,	12:58:24
2505	,	User 4	,	39.926255	,	116.337678	,	2008-11-10	,	12:58:29
2506	,	User 4	,	39.926255	,	116.337678	,	2008-11-10	,	12:58:32
2507	,	User 4	,	39.926255	,	116.337672	,	2008-11-10	,	12:58:34
2508	,	User 4	,	39.926255	,	116.337662	,	2008-11-10	,	12:58:39
2509	,	User 4	,	39.926255	,	116.337653	,	2008-11-10	,	12:58:44
2510	,	User 4	,	39.926224	,	116.337687	,	2008-11-10	,	12:58:49
2511	,	User 4	,	39.926224	,	116.337687	,	2008-11-10	,	12:58:52
2512	,	User 4	,	39.926229	,	116.337684	,	2008-11-10	,	12:58:54
2513	,	User 4	,	39.92622	,	116.337649	,	2008-11-10	,	12:58:59
2514	,	User 4	,	39.92622	,	116.337649	,	2008-11-10	,	12:59:02
2515	,	User 4	,	39.92622	,	116.337649	,	2008-11-10	,	12:59:04
2516	,	User 4	,	39.926219	,	116.337658	,	2008-11-10	,	12:59:09
2517	,	User 4	,	39.926219	,	116.337669	,	2008-11-10	,	12:59:14
2518	,	User 4	,	39.926219	,	116.337669	,	2008-11-10	,	12:59:17
2519	,	User 4	,	39.926218	,	116.337674	,	2008-11-10	,	12:59:19
2520	,	User 4	,	39.926217	,	116.337683	,	2008-11-10	,	12:59:24
2521	,	User 4	,	39.926215	,	116.337697	,	2008-11-10	,	12:59:29
2522	,	User 4	,	39.926215	,	116.337706	,	2008-11-10	,	12:59:34
2523	,	User 4	,	39.926251	,	116.337681	,	2008-11-10	,	12:59:39
2524	,	User 4	,	39.926256	,	116.337605	,	2008-11-10	,	12:59:44
2525	,	User 4	,	39.926257	,	116.337564	,	2008-11-10	,	12:59:49
2526	,	User 4	,	39.926258	,	116.337553	,	2008-11-10	,	12:59:54
2527	,	User 4	,	39.926259	,	116.337547	,	2008-11-10	,	12:59:59
2528	,	User 4	,	39.926259	,	116.337547	,	2008-11-10	,	13:00:02
2529	,	User 4	,	39.926258	,	116.337546	,	2008-11-10	,	13:00:04
2530	,	User 4	,	39.926259	,	116.337536	,	2008-11-10	,	13:00:09
2531	,	User 4	,	39.926259	,	116.337536	,	2008-11-10	,	13:00:12
2532	,	User 4	,	39.926258	,	116.337529	,	2008-11-10	,	13:00:14
2533	,	User 4	,	39.926248	,	116.337546	,	2008-11-10	,	13:00:19
2534	,	User 4	,	39.926225	,	116.337574	,	2008-11-10	,	13:00:24
2535	,	User 4	,	39.926225	,	116.337574	,	2008-11-10	,	13:00:27
2536	,	User 4	,	39.926222	,	116.337573	,	2008-11-10	,	13:00:29
2537	,	User 4	,	39.926219	,	116.337587	,	2008-11-10	,	13:00:34
2538	,	User 4	,	39.926218	,	116.337591	,	2008-11-10	,	13:00:39
2539	,	User 4	,	39.926218	,	116.337589	,	2008-11-10	,	13:00:44
2540	,	User 4	,	39.926218	,	116.337589	,	2008-11-10	,	13:00:47
2541	,	User 4	,	39.926216	,	116.337586	,	2008-11-10	,	13:00:49
2542	,	User 4	,	39.926193	,	116.337532	,	2008-11-10	,	13:00:54
2543	,	User 4	,	39.926167	,	116.337511	,	2008-11-10	,	13:00:59
2544	,	User 4	,	39.926168	,	116.337558	,	2008-11-10	,	13:01:04
2545	,	User 4	,	39.926164	,	116.33763	,	2008-11-10	,	13:01:09
2546	,	User 4	,	39.926164	,	116.33763	,	2008-11-10	,	13:01:12
2547	,	User 4	,	39.926158	,	116.337637	,	2008-11-10	,	13:01:14
2548	,	User 4	,	39.92619	,	116.337615	,	2008-11-10	,	13:01:19
2549	,	User 4	,	39.926207	,	116.337568	,	2008-11-10	,	13:01:24
2550	,	User 4	,	39.926235	,	116.337436	,	2008-11-10	,	13:01:29
2551	,	User 4	,	39.926235	,	116.337452	,	2008-11-10	,	13:01:34
2552	,	User 4	,	39.926255	,	116.337489	,	2008-11-10	,	13:01:39
2553	,	User 4	,	39.926238	,	116.337556	,	2008-11-10	,	13:01:44
2554	,	User 4	,	39.926225	,	116.337586	,	2008-11-10	,	13:01:49
2555	,	User 4	,	39.926223	,	116.337578	,	2008-11-10	,	13:01:54
2556	,	User 4	,	39.926221	,	116.337577	,	2008-11-10	,	13:01:59
2557	,	User 4	,	39.926221	,	116.337577	,	2008-11-10	,	13:02:02
2558	,	User 4	,	39.926218	,	116.33758	,	2008-11-10	,	13:02:04
2559	,	User 4	,	39.926212	,	116.337617	,	2008-11-10	,	13:02:09
2560	,	User 4	,	39.926153	,	116.337749	,	2008-11-10	,	13:02:14
2561	,	User 4	,	39.926121	,	116.337787	,	2008-11-10	,	13:02:19
2562	,	User 4	,	39.926096	,	116.337813	,	2008-11-10	,	13:02:24
2563	,	User 4	,	39.926071	,	116.337891	,	2008-11-10	,	13:02:29
2564	,	User 4	,	39.926096	,	116.337938	,	2008-11-10	,	13:02:34
2565	,	User 4	,	39.926164	,	116.337778	,	2008-11-10	,	13:02:39
2566	,	User 4	,	39.926199	,	116.337729	,	2008-11-10	,	13:02:44
2567	,	User 4	,	39.926192	,	116.337661	,	2008-11-10	,	13:02:49
2568	,	User 4	,	39.926193	,	116.337646	,	2008-11-10	,	13:02:54
2569	,	User 4	,	39.926202	,	116.337577	,	2008-11-10	,	13:02:59
2570	,	User 4	,	39.926198	,	116.337526	,	2008-11-10	,	13:03:04
2571	,	User 4	,	39.92618	,	116.337477	,	2008-11-10	,	13:03:09
2572	,	User 4	,	39.926174	,	116.337451	,	2008-11-10	,	13:03:14
2573	,	User 4	,	39.926171	,	116.337464	,	2008-11-10	,	13:03:19
2574	,	User 4	,	39.92619	,	116.337472	,	2008-11-10	,	13:03:24
2575	,	User 4	,	39.926235	,	116.337503	,	2008-11-10	,	13:03:29
2576	,	User 4	,	39.92626	,	116.33751	,	2008-11-10	,	13:03:34
2577	,	User 4	,	39.92626	,	116.33751	,	2008-11-10	,	13:03:37
2578	,	User 4	,	39.926259	,	116.337513	,	2008-11-10	,	13:03:39
2579	,	User 4	,	39.926279	,	116.337482	,	2008-11-10	,	13:03:44
2580	,	User 4	,	39.926277	,	116.337511	,	2008-11-10	,	13:03:49
2581	,	User 4	,	39.926277	,	116.337511	,	2008-11-10	,	13:03:52
2582	,	User 4	,	39.926275	,	116.337515	,	2008-11-10	,	13:03:54
2583	,	User 4	,	39.926242	,	116.337501	,	2008-11-10	,	13:03:59
2584	,	User 4	,	39.926219	,	116.337524	,	2008-11-10	,	13:04:04
2585	,	User 4	,	39.926205	,	116.337505	,	2008-11-10	,	13:04:09
2586	,	User 4	,	39.926195	,	116.337478	,	2008-11-10	,	13:04:14
2587	,	User 4	,	39.926194	,	116.337458	,	2008-11-10	,	13:04:19
2588	,	User 4	,	39.926194	,	116.337458	,	2008-11-10	,	13:04:22
2589	,	User 4	,	39.926195	,	116.337456	,	2008-11-10	,	13:04:24
2590	,	User 4	,	39.926196	,	116.337468	,	2008-11-10	,	13:04:29
2591	,	User 4	,	39.926267	,	116.337245	,	2008-11-10	,	13:07:19
2592	,	User 4	,	39.926254	,	116.337615	,	2008-11-10	,	13:07:24
2593	,	User 4	,	39.926272	,	116.33781	,	2008-11-10	,	13:07:29
2594	,	User 4	,	39.926316	,	116.337946	,	2008-11-10	,	13:07:34
2595	,	User 4	,	39.926338	,	116.338015	,	2008-11-10	,	13:07:39
2596	,	User 4	,	39.926296	,	116.338142	,	2008-11-10	,	13:07:44
2597	,	User 4	,	39.926309	,	116.338239	,	2008-11-10	,	13:07:49
2598	,	User 4	,	39.926329	,	116.33823	,	2008-11-10	,	13:07:54
2599	,	User 4	,	39.926378	,	116.337971	,	2008-11-10	,	13:07:59
2600	,	User 4	,	39.926332	,	116.337641	,	2008-11-10	,	13:08:04
2601	,	User 4	,	39.926302	,	116.337509	,	2008-11-10	,	13:08:09
2602	,	User 4	,	39.926272	,	116.337447	,	2008-11-10	,	13:08:14
2603	,	User 4	,	39.926264	,	116.337369	,	2008-11-10	,	13:08:19
2604	,	User 4	,	39.92623	,	116.337368	,	2008-11-10	,	13:08:24
2605	,	User 4	,	39.92624	,	116.337339	,	2008-11-10	,	13:08:29
2606	,	User 4	,	39.926214	,	116.337462	,	2008-11-10	,	13:08:34
2607	,	User 4	,	39.926212	,	116.337477	,	2008-11-10	,	13:08:39
2608	,	User 4	,	39.926213	,	116.337469	,	2008-11-10	,	13:08:44
2609	,	User 4	,	39.926212	,	116.337469	,	2008-11-10	,	13:08:49
2610	,	User 4	,	39.926212	,	116.337469	,	2008-11-10	,	13:08:52
2611	,	User 4	,	39.926211	,	116.337473	,	2008-11-10	,	13:08:54
2612	,	User 4	,	39.926209	,	116.337488	,	2008-11-10	,	13:08:59
2613	,	User 4	,	39.926208	,	116.337499	,	2008-11-10	,	13:09:04
2614	,	User 4	,	39.926208	,	116.337497	,	2008-11-10	,	13:09:09
2615	,	User 4	,	39.926208	,	116.337497	,	2008-11-10	,	13:09:12
2616	,	User 4	,	39.926208	,	116.3375	,	2008-11-10	,	13:09:14
2617	,	User 4	,	39.926207	,	116.337509	,	2008-11-10	,	13:09:19
2618	,	User 4	,	39.926207	,	116.337509	,	2008-11-10	,	13:09:22
2619	,	User 4	,	39.926207	,	116.337504	,	2008-11-10	,	13:09:24
2620	,	User 4	,	39.926209	,	116.337492	,	2008-11-10	,	13:09:29
2621	,	User 4	,	39.926215	,	116.337464	,	2008-11-10	,	13:09:34
2622	,	User 4	,	39.926216	,	116.337438	,	2008-11-10	,	13:09:39
2623	,	User 4	,	39.926217	,	116.337421	,	2008-11-10	,	13:09:44
2624	,	User 4	,	39.926219	,	116.337405	,	2008-11-10	,	13:09:49
2625	,	User 4	,	39.926217	,	116.337422	,	2008-11-10	,	13:09:54
2626	,	User 4	,	39.926216	,	116.337437	,	2008-11-10	,	13:09:59
2627	,	User 4	,	39.926215	,	116.337431	,	2008-11-10	,	13:10:04
2628	,	User 4	,	39.926215	,	116.337431	,	2008-11-10	,	13:10:09
2629	,	User 4	,	39.926215	,	116.337431	,	2008-11-10	,	13:10:12
2630	,	User 4	,	39.926216	,	116.337429	,	2008-11-10	,	13:10:14
2631	,	User 4	,	39.926217	,	116.337415	,	2008-11-10	,	13:10:19
2632	,	User 4	,	39.926219	,	116.337397	,	2008-11-10	,	13:10:24
2633	,	User 4	,	39.92622	,	116.33738	,	2008-11-10	,	13:10:29
2634	,	User 4	,	39.92622	,	116.33738	,	2008-11-10	,	13:10:32
2635	,	User 4	,	39.92622	,	116.337372	,	2008-11-10	,	13:10:34
2636	,	User 4	,	39.926218	,	116.337391	,	2008-11-10	,	13:10:39
2637	,	User 4	,	39.926213	,	116.337429	,	2008-11-10	,	13:10:44
2638	,	User 4	,	39.926231	,	116.337518	,	2008-11-10	,	13:10:49
2639	,	User 4	,	39.926226	,	116.337688	,	2008-11-10	,	13:10:54
2640	,	User 4	,	39.926202	,	116.337807	,	2008-11-10	,	13:10:59
2641	,	User 4	,	39.926203	,	116.337864	,	2008-11-10	,	13:11:04
2642	,	User 4	,	39.926156	,	116.337796	,	2008-11-10	,	13:11:09
2643	,	User 4	,	39.926113	,	116.337785	,	2008-11-10	,	13:11:14
2644	,	User 4	,	39.926108	,	116.337775	,	2008-11-10	,	13:11:19
2645	,	User 4	,	39.926114	,	116.337763	,	2008-11-10	,	13:11:24
2646	,	User 4	,	39.926132	,	116.337651	,	2008-11-10	,	13:11:29
2647	,	User 4	,	39.926165	,	116.337581	,	2008-11-10	,	13:11:34
2648	,	User 4	,	39.92617	,	116.337505	,	2008-11-10	,	13:11:39
2649	,	User 4	,	39.926201	,	116.337425	,	2008-11-10	,	13:11:44
2650	,	User 4	,	39.926207	,	116.337323	,	2008-11-10	,	13:11:49
2651	,	User 4	,	39.926171	,	116.337279	,	2008-11-10	,	13:11:54
2652	,	User 4	,	39.926178	,	116.337261	,	2008-11-10	,	13:11:59
2653	,	User 4	,	39.92619	,	116.337243	,	2008-11-10	,	13:12:04
2654	,	User 4	,	39.926202	,	116.33724	,	2008-11-10	,	13:12:09
2655	,	User 4	,	39.926204	,	116.337294	,	2008-11-10	,	13:12:14
2656	,	User 4	,	39.926203	,	116.337425	,	2008-11-10	,	13:12:19
2657	,	User 4	,	39.926177	,	116.337543	,	2008-11-10	,	13:12:24
2658	,	User 4	,	39.926152	,	116.33763	,	2008-11-10	,	13:12:29
2659	,	User 4	,	39.926137	,	116.337591	,	2008-11-10	,	13:12:34
2660	,	User 4	,	39.926152	,	116.337551	,	2008-11-10	,	13:12:39
2661	,	User 4	,	39.926152	,	116.337551	,	2008-11-10	,	13:12:42
2662	,	User 4	,	39.926154	,	116.337555	,	2008-11-10	,	13:12:44
2663	,	User 4	,	39.926195	,	116.337609	,	2008-11-10	,	13:12:49
2664	,	User 4	,	39.926221	,	116.337771	,	2008-11-10	,	13:12:54
2665	,	User 4	,	39.926224	,	116.337941	,	2008-11-10	,	13:12:59
2666	,	User 4	,	39.926203	,	116.338076	,	2008-11-10	,	13:13:04
2667	,	User 4	,	39.926229	,	116.338095	,	2008-11-10	,	13:13:09
2668	,	User 4	,	39.926286	,	116.338067	,	2008-11-10	,	13:13:14
2669	,	User 4	,	39.926282	,	116.33801	,	2008-11-10	,	13:13:19
2670	,	User 4	,	39.926268	,	116.337892	,	2008-11-10	,	13:13:24
2671	,	User 4	,	39.926247	,	116.337822	,	2008-11-10	,	13:13:29
2672	,	User 4	,	39.926211	,	116.337768	,	2008-11-10	,	13:13:34
2673	,	User 4	,	39.926142	,	116.33772	,	2008-11-10	,	13:13:39
2674	,	User 4	,	39.926117	,	116.337679	,	2008-11-10	,	13:13:44
2675	,	User 4	,	39.926119	,	116.3377	,	2008-11-10	,	13:13:49
2676	,	User 4	,	39.92612	,	116.337706	,	2008-11-10	,	13:13:54
2677	,	User 4	,	39.926121	,	116.337712	,	2008-11-10	,	13:13:59
2678	,	User 4	,	39.926121	,	116.337712	,	2008-11-10	,	13:14:02
2679	,	User 4	,	39.926121	,	116.337716	,	2008-11-10	,	13:14:04
2680	,	User 4	,	39.926129	,	116.337691	,	2008-11-10	,	13:14:09
2681	,	User 4	,	39.92613	,	116.337693	,	2008-11-10	,	13:14:14
2682	,	User 4	,	39.92613	,	116.337693	,	2008-11-10	,	13:14:17
2683	,	User 4	,	39.926135	,	116.337687	,	2008-11-10	,	13:14:19
2684	,	User 4	,	39.926166	,	116.337614	,	2008-11-10	,	13:14:24
2685	,	User 4	,	39.926204	,	116.337543	,	2008-11-10	,	13:14:29
2686	,	User 4	,	39.926177	,	116.337279	,	2008-11-10	,	13:18:29
2687	,	User 4	,	39.926142	,	116.337188	,	2008-11-10	,	13:18:34
2688	,	User 4	,	39.926126	,	116.337107	,	2008-11-10	,	13:18:39
2689	,	User 4	,	39.926137	,	116.336998	,	2008-11-10	,	13:18:44
2690	,	User 4	,	39.926163	,	116.336933	,	2008-11-10	,	13:18:49
2691	,	User 4	,	39.926194	,	116.336818	,	2008-11-10	,	13:18:54
2692	,	User 4	,	39.926175	,	116.336772	,	2008-11-10	,	13:18:59
2693	,	User 4	,	39.926145	,	116.336818	,	2008-11-10	,	13:19:04
2694	,	User 4	,	39.926173	,	116.336929	,	2008-11-10	,	13:19:09
2695	,	User 4	,	39.926193	,	116.336948	,	2008-11-10	,	13:19:14
2696	,	User 4	,	39.926214	,	116.33698	,	2008-11-10	,	13:19:19
2697	,	User 4	,	39.926207	,	116.336996	,	2008-11-10	,	13:19:24
2698	,	User 4	,	39.92618	,	116.336972	,	2008-11-10	,	13:19:29
2699	,	User 4	,	39.926188	,	116.337004	,	2008-11-10	,	13:19:34
2700	,	User 4	,	39.926213	,	116.336992	,	2008-11-10	,	13:19:39
2701	,	User 4	,	39.926271	,	116.336927	,	2008-11-10	,	13:19:44
2702	,	User 4	,	39.926251	,	116.336951	,	2008-11-10	,	13:19:49
2703	,	User 4	,	39.926231	,	116.336993	,	2008-11-10	,	13:19:54
2704	,	User 4	,	39.926201	,	116.33703	,	2008-11-10	,	13:19:59
2705	,	User 4	,	39.926195	,	116.337068	,	2008-11-10	,	13:20:04
2706	,	User 4	,	39.926166	,	116.337101	,	2008-11-10	,	13:20:09
2707	,	User 4	,	39.926131	,	116.337111	,	2008-11-10	,	13:20:14
2708	,	User 4	,	39.926131	,	116.337111	,	2008-11-10	,	13:20:17
2709	,	User 4	,	39.926133	,	116.337116	,	2008-11-10	,	13:20:19
2710	,	User 4	,	39.926107	,	116.337148	,	2008-11-10	,	13:20:24
2711	,	User 4	,	39.926107	,	116.337148	,	2008-11-10	,	13:20:27
2712	,	User 4	,	39.926106	,	116.337154	,	2008-11-10	,	13:20:29
2713	,	User 4	,	39.926111	,	116.337131	,	2008-11-10	,	13:20:34
2714	,	User 4	,	39.926137	,	116.337164	,	2008-11-10	,	13:20:39
2715	,	User 4	,	39.926111	,	116.337365	,	2008-11-10	,	13:20:44
2716	,	User 4	,	39.926108	,	116.337433	,	2008-11-10	,	13:20:49
2717	,	User 4	,	39.926111	,	116.337417	,	2008-11-10	,	13:20:54
2718	,	User 4	,	39.926111	,	116.337417	,	2008-11-10	,	13:20:57
2719	,	User 4	,	39.926113	,	116.337411	,	2008-11-10	,	13:20:59
2720	,	User 4	,	39.926145	,	116.337416	,	2008-11-10	,	13:21:04
2721	,	User 4	,	39.926188	,	116.337438	,	2008-11-10	,	13:21:09
2722	,	User 4	,	39.926211	,	116.337319	,	2008-11-10	,	13:21:14
2723	,	User 4	,	39.92621	,	116.337318	,	2008-11-10	,	13:21:19
2724	,	User 4	,	39.92621	,	116.337318	,	2008-11-10	,	13:21:22
2725	,	User 4	,	39.92621	,	116.33731	,	2008-11-10	,	13:21:24
2726	,	User 4	,	39.926226	,	116.337347	,	2008-11-10	,	13:21:29
2727	,	User 4	,	39.92629	,	116.337419	,	2008-11-10	,	13:21:34
2728	,	User 4	,	39.926334	,	116.337409	,	2008-11-10	,	13:21:39
2729	,	User 4	,	39.926327	,	116.337316	,	2008-11-10	,	13:21:44
2730	,	User 4	,	39.926344	,	116.337256	,	2008-11-10	,	13:21:49
2731	,	User 4	,	39.926318	,	116.337266	,	2008-11-10	,	13:21:54
2732	,	User 4	,	39.926318	,	116.337266	,	2008-11-10	,	13:21:57
2733	,	User 4	,	39.926318	,	116.337274	,	2008-11-10	,	13:21:59
2734	,	User 4	,	39.926198	,	116.337224	,	2008-11-10	,	13:22:04
2735	,	User 4	,	39.926155	,	116.337218	,	2008-11-10	,	13:22:09
2736	,	User 4	,	39.926144	,	116.337133	,	2008-11-10	,	13:22:14
2737	,	User 4	,	39.926114	,	116.33709	,	2008-11-10	,	13:22:19
2738	,	User 4	,	39.926101	,	116.337101	,	2008-11-10	,	13:22:24
2739	,	User 4	,	39.926083	,	116.337141	,	2008-11-10	,	13:22:29
2740	,	User 4	,	39.926085	,	116.337131	,	2008-11-10	,	13:22:34
2741	,	User 4	,	39.926148	,	116.337057	,	2008-11-10	,	13:22:39
2742	,	User 4	,	39.926189	,	116.336995	,	2008-11-10	,	13:22:44
2743	,	User 4	,	39.92618	,	116.337024	,	2008-11-10	,	13:22:49
2744	,	User 4	,	39.926175	,	116.33699	,	2008-11-10	,	13:22:54
2745	,	User 4	,	39.926128	,	116.337046	,	2008-11-10	,	13:22:59
2746	,	User 4	,	39.926116	,	116.337283	,	2008-11-10	,	13:23:04
